id,province,area,vendor_name,vendor_type,specialty,level,address,phone 2,phone,price_before,Price_after,,,,,,,,,
266.0,الجيزة,فيصل,,معامل تحاليل,تحاليل,B,319شارع فيصل,,,,من25% الى 60%,لاب ميد,19314,,,,,,,,,,,,
267.0,الجيزة,فيصل,,معامل تحاليل,تحاليل,B,برج الاطباء الدور الثالث	,,,,من25% الى 60%,ترست لاب,0235732926,,,,,,,,,,,,
268.0,الجيزة,فيصل,,معامل تحاليل,تحاليل,B,74ش جامعة الدول ا لعربية ,,,,من25% الى 60%,النيل للتحاليل الطبيه,19658,,,,,,,,,,,,
269.0,الجيزة,فيصل,,معامل تحاليل,تحاليل,B,2ش نبيل طه - الطالبية,,,,من25% الى 60%,الاهرام مصر للتاحاليل الطبيه,1100623130,,,,,,,,,,,,
270.0,الجيزة,فيصل,,معامل تحاليل,تحاليل,B,319ش فيصل - بجوار النساجون الشرقيون,,,,من25% الى 60%,لاب ميد ايجيبت,19314,,,,,,,,,,,,
271.0,الجيزة,فيصل,,معامل تحاليل,تحاليل,B,481ش فيصل,,,,من25% الى 60%,لاب ميد ايجيبت,19314,,,,,,,,,,,,
272.0,الجيزة,فيصل,,معامل تحاليل,تحاليل,B,246ش الملك فيصل - بجوار بنزينه التعاون - فيصل,,,,من25% الى 60%,لاب كير,011011060077 - 01101330077,,,,,,,,,,,,
273.0,الجيزة,فيصل,,معامل تحاليل,تحاليل,B,427ش فيصل - امام ناصيه العشرين - فوق  مطعم الشبراوى - الدور الاول,,,,من25% الى 60%,البرق,0233930322 - 01553700084,,,,,,,,,,,,
274.0,الجيزة,فيصل,,معامل تحاليل,تحاليل,B,اول فيصل - برج الاطباء - الدور الاول,,,,من25% الى 60%,البرق,0235703209 - 01551400009,,,,,,,,,,,,
275.0,الجيزة,فيصل ,,معامل تحاليل,تحاليل,B,1ش توفيق الهلالى - ناصيه الملك فيصل - محطه التعاون,,,,من25% الى 60%,سينا لاب,1101166977,,,,,,,,,,,,
276.0,الجيزة,فيصل,,معامل تحاليل,تحاليل,B,446 ش الملك فيصل - برج النصر,,,,من25% الى 60%,كايرو لاب,19962,,,,,,,,,,,,
277.0,الجيزة,فيصل,,اطباء ,اسنان,B,50ش العشرين-فيصل,,01102609275,300,كشف 90ج ,دنتال رويال كلينك,01279222779-01102609275,,,,,,,,,,,,
278.0,الجيزة,فيصل,,اطباء ,اسنان,B,446ش الملك فيصل - برج النصر - الدور السادس - شقه 610	,,01220011011,400,كشف 70ج ," عبد العزيز موسى
(الشموخ)",0114844884,,,,,,,,,,,,
279.0,الجيزة,فيصل,,اطباء ,أطفال,B,برج الاطباء اول فيصل الدور الثالث,,37836280,300,كشف 80ج ,عمرو ابراهيم,0237766697,,,,,,,,,,,,
280.0,الجيزة,فيصل,,اطباء ,أنف وأذن وحنجرة,B,10ش خالد بن الوليد,,,,كشف 60ج ,مرتضى محمد نور الدين,01501032297 - 0235856981,,,,,,,,,,,,
281.0,الجيزة,فيصل,,اطباء ,باطنى,B,218 ش فيصل - محطة التعاون,,010 99535965,,كشف 80ج,مجدى رفعت عثمان, 012 23566053,,,,,,,,,,,,
282.0,الجيزة,فيصل,,اطباء ,جراحة,B,55 شارع النادي الرياضي-برج الاطباء اول شارع فيصل,,01283114650,300,كشف 90ج ,أحمد عزازى,01283114650,,,,,,,,,,,,
283.0,الجيزة,فيصل,,اطباء ,رمد,B,368ش الملك فيصل الطالبية,,,500,كشف 60ج,احمد عبد السميع,01120055770,,,,,,,,,,,,
284.0,الجيزة,فيصل,,اطباء ,رمد,B,ش فيصل الرئيسى الطالبيه اعلى اورانج بجوار كبابجى الفقير,,,,كشف 70ج - رسم قلب 30ج - ايكو 100ج,احمد صقر ,1120055770,,,,,,,,,,,,
285.0,الجيزة,فيصل,,اطباء ,عظام,B,226 شارع الملك فيصل التعاون الدور الاول,,01156339399,,كشف 120ج,خالد الحوت,33883706,,,,,,,,,,,,
286.0,الجيزة,فيصل,,اطباء ,عظام,B,481ش الملك فيصل برج السلام الاداري,,0235704795,,كشف 200ج ,مدحت محمد حسان,01009658614,,,,,,,,,,,,
287.0,الجيزة,فيصل,,اطباء ,عظام,B,فيصل - حسن محمد - بجوار كايرو سكان للاشعه,,,,80,احمد حسام ,01271471384 - 01145124135,,,,,,,,,,,,
288.0,الجيزة,فيصل,,اطباء ,عظام,B,29عمارات منتصر ش الملك فيصل,,,450,كشف 80ج ,شرين احمد خليل,33928135 - 01223490670 - 25254868,,,,,,,,,,,,
289.0,الجيزة,فيصل,,اطباء ,جراحه عظام,B,226 ش فيصل الرئيس التعاون اعلى البنك الاهلى,,,400,,محمد رمضان محمد عبد الوهاب,01144668191 - 01288379163,,,,,,,,,,,,
290.0,الجيزة,فيصل,,اطباء ,قلب,B,182 شارع فيصل أعلي لطفي للاحذية محطة العريش,,,150,كشف + سونار 90ج -,كريم نبيل,01150431730,,,,,,,,,,,,
291.0,الجيزة,فيصل,,اطباء ,قلب,B,4-4 شارع فيصل,,,,كشف 100ج - نقابه 2017 - وظائف التنفس خصم 25% على 200ج,اسامه احمد امين,01001135915,,,,,,,,,,,,
292.0,الجيزة,فيصل,,اطباء ,مسالك بولية,B,55 برج الاطباء - الملك فيصل-الدور الخامس,,01001724075,,خصم 25% الى 60%,تامر فؤاد ممدوح الدش,37760084,,,,,,,,,,,,
293.0,الجيزة,فيصل,,اطباء ,مسالك بولية,B,841 اول شارع فيصل مطلع الكوبرى بجوار برج الاطباء(اعلى سجاد ماك),,01028808276,,خصم 25% الى 60%,صلاح ذيدان,02-35692010,,,,,,,,,,,,
294.0,الجيزة,فيصل,,اطباء ,نساء وتوليد,B,برج الاطباء - الدور الثامن,,,,خصم 25% الى 60%,محمد فكري,01029890879,,,,,,,,,,,,
295.0,الجيزة,فيصل,,علاج طبيعي,علاج طبيعي,B,ناصية شارع مدرسة نصر الدين عمارة اسماك كيمو,,,,خصم 25% الى 60%,التخصصي للعلاج الطبيعي,01005133040-01026302266,,,,,,,,,,,,
296.0,الجيزة,فيصل,,علاج طبيعى,علاج طبيعى,B,325ش حسن محمد فوق الشركة السعودية للمفروشات,,,,خصم 25% الى 60%,النهار للعلاج الطبيعى,1159263468,,,,,,,,,,,,
297.0,الجيزة,فيصل,,علاج طبيعى,علاج طبيعى,B,نفق اللبينى فيصل -تانى نمره من فيصل الرئيسى ,,,,خصم 25% الى 60%,النهار للعلاج الطبيعى,1210456956,,,,,,,,,,,,
298.0,الجيزة,فيصل,,علاج طبيعي,علاج طبيعي,B,اول فيصل بجوار اولاد رجب الدور الرابع,,,,خصم 25% الى 60%,نيوهوب,0100123933 - 01000480840,,,,,,,,,,,,
299.0,الجيزة,فيصل,,علاج طبيعي,علاج طبيعي,B,116ش فيصل محطه شارع المستشفى امام معمل المختبر,,,,خصم 25% الى 60%,نيوهوب,0100123933 - 01000480840,,,,,,,,,,,,
300.0,الجيزة,فيصل,,علاج طبيعي,علاج طبيعي,B,236ش المحطه التعاون فوق سنتر السلام,,,,خصم 25% الى 60%,نيوهوب,0100123933 - 01000480840,,,,,,,,,,,,
301.0,الجيزة,فيصل,,علاج طبيعي,علاج طبيعي,B,1ش جلال جرجاوي - المساكن بجوار موبيليات العدوي,,,,خصم 25% الى 60%,الحرية,1555000616,,,,,,,,,,,,
302.0,الجيزة,فيصل,,علاج طبيعي,علاج طبيعي,B,فيصل-الطوابق-عمارة الشبراوي-الدور الثالث,,,,خصم 25% الى 60%,"مركز طيبة
 (د/ايمن محمد ابو الميله)",01020405570,,,,,,,,,,,,
303.0,الجيزة,فيصل,,علاج طبيعي,علاج طبيعي,B,الطوابق عمارة الشبراوى,,,,خصم 25% الى 60%,طيبة,1020405570,,,,,,,,,,,,
304.0,الجيزة,فيصل,,علاج طبيعي,علاج طبيعي,B,159ش الملك فيصل - محطه الكوم الاخضر - اعلى معمل الفا,,,,خصم 25% الى 60%,الهلال للعلاج الطبيعي,112112121,,,,,,,,,,,,
305.0,الجيزة,فيصل,,علاج طبيعي,علاج طبيعى,B,325ش حسن محمد فوق الشركة السعودية للمفروشات,,,290,خصم 25% الى 60%,النهار للعلاج الطبيعى,1159263468,,,,,,,,,,,,
306.0,الجيزة,فيصل,,علاج طبيعي,علاج طبيعى,B,نفق اللبينى فيصل -تانى نمره من فيصل الرئيسى ,,,,خصم 25% الى 60%,النهار للعلاج الطبيعى,1210456956,,,,,,,,,,,,
307.0,الجيزة,فيصل ,,مركز طبى ,علاج طبيعي,B,7ش المنشية ميدان الساعة الطلبية,,,75,خصم 25% الى 60%,فيصل للعلاج الطبيعي ,"0237223470
01120307887",,,,,,,,,,,,
308.0,الجيزة,الهرم,,مستشفى,جميع التخصصات,B,رقم 2 شارع ابو الهول بجوار فندق طيبة ,,,,خصم 20 % الى 50 %,مستشفى ابو الهول,33833888,,,,,,,,,,,,
309.0,الجيزة,الهرم,,مستشفى,جميع التخصصات,B,327ش الهرم - الطالبية	,,3780947,,كشف 90ج , جنة للجراحات والرعاية المركزة,1027287777,,,,,,,,,,,,
310.0,الجيزة,الهرم,,مستشفى,جميع التخصصات,B,محور انور السادات ش الزهور سابقا من ابو الهول السياحى محطة مشعل - الهرم,,,100,كشف 120ج عدا المخ والاعصاب ,سفنكس التخصصى,01145142917 - 01028856500 - 0233849416,,,,,,,,,,,,
311.0,الجيزة,الهرم,,مراكز متخصصة,مناظير جهاز هضمى,B,242ش الهرم امام كايرو مول,,1225254628,,خصم 20 % الى 50 %,الحياة سكوب,1017004004,,,,,,,,,,,,
312.0,الجيزة,الهرم,,مراكز متخصصة,مناظير جهاز هضمى,B,242ش الهرم امام كايرو مول,,,,خصم 20 % الى 50 %,الحياة سكوب,1017004004,,,,,,,,,,,,
,الجيزة,الهرم,,صيدليات,أدوية,B,336 شارع الهرم - مدكور- الهرم - الجيزة,,,,محلى 10% ومستورد 3 %,كير,19757,,,,,,,,,,,,
,الجيزة,الهرم,,صيدليات,أدوية,B,132 أ  شارع الهرم - الكوم الاخضر - الهرم - الجيزة,,,,محلى 10% ومستورد 3 %,كير,19757,,,,,,,,,,,,
,الجيزة,الهرم,,صيدليات,أدوية,B,256  شارع الهرم -  مول العاصمة - حسن محمد - الهرم - الجيزة,,,,محلى 10% ومستورد 3 %,كير,19757,,,,,,,,,,,,
,الجيزة,الهرم,,صيدليات,أدوية,B,٤٢٢ شارع الهرم - بجوار قسم الطالبية - نصر الدين - الهرم - الجيزة,,,,محلى 10% ومستورد 3 %,كير,19757,,,,,,,,,,,,
,الجيزة,الهرم,,صيدليات,أدوية,B,3 محور اللبينى - امام البنك الاهلى - الهرم - الجيزة,,,,محلى 10% ومستورد 3 %,كير,19757,,,,,,,,,,,,
313.0,الجيزة,الهرم,,صيدليات,أدوية,B,195 ش الهرم - الهرم,,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,العزبي,19600,,,,,,,,,,,,
314.0,الجيزة,الهرم,,صيدليات,أدوية,B,برج بانوراما بيراميدز-1شارع الهرم مشعل-الجيزة,,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,العزبي,19600,,,,,,,,,,,,
315.0,الجيزة,الهرم,,صيدليات,أدوية,B,  44 شارع الهرم أمام فندق قصر الأهرام - محل رقم 3 - الهرم,,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,العزبي,19600,,,,,,,,,,,,
316.0,الجيزة,الهرم,,صيدليات,أدوية,B,الوحدة رقم 001 بالدور الارضى - زيزينيا مول - ش الهرم - الهرم,,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,العزبي,19600,,,,,,,,,,,,
317.0,الجيزة,الهرم,,صيدليات,أدوية,B,365شارع الهرم-ناصية عبدالخالق عزوز,,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,العزبي,19600,,,,,,,,,,,,
318.0,الجيزة,الهرم,,صيدليات,أدوية,B,77 ترعة المنصورية محل رقم 3 خلف البنك الوطني الكويتي - بجوار تسيباس - الهرم ,,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,العزبي,19600,,,,,,,,,,,,
319.0,الجيزة,الهرم,,صيدليات,أدوية,B,2شارع السلام  من شارع الهرم-امام فندق اوربا -الجيزة,,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,العزبي,19600,,,,,,,,,,,,
320.0,الجيزة,الهرم,,صيدليات,أدوية,B,برج اللؤلؤة ش محمد متولى الشعراوى -اللبينى سابقا-بجوار البنك الاهلى ,,,,محلى 7.5% - 5% المستلزمات ومستحضرات التجميل,العزبي,19600,,,,,,,,,,,,
321.0,الجيزة,الهرم,,مراكز اشعه,تحاليل واشعه,B,1شارع طارق شبيطة متفرع من شارع عثمان محرم - الدور الثالث - بجوار التوحيد و النور - الطالبية - الهرم,,,,من 10% الى 35%,الشروق للاشعة و التحاليل,0237777147 - 0237777146 - 01113999729 - 012211322217,,,,,,,,,,,,
322.0,الجيزة,الهرم,,مراكز اشعه,أشعة وتحاليل,B,197ش الهرم - بجوار بنك cib,,,,من 10% الى 35%,كايرو سكان,19144,,,,,,,,,,,,
323.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,360 شارع الهرم - بجوار خزان المياة,,,,من 10% الى 35%,المختبر,19014,,,,,,,,,,,,
324.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,132مكرر ش الهرم - اعلى البنك الاهلي المتحد,,,,من 10% الى 35%,المختبر,19014,,,,,,,,,,,,
325.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,307أ ش الهرم أمام فندق أوروبا,,,,من 10% الى 35%,المختبر,19014,,,,,,,,,,,,
326.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,307مستشفى الجيزه بجوار فرع الهرم 3 بالقرب من فندق اوروبا ,,,,من 10% الى 35%,المختبر,19014,,,,,,,,,,,,
327.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,426 شارع الهرم,,,,من 10% الى 35%,البرج,19911,,,,,,,,,,,,
328.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,شارع الهرم تقاطع شارع العريش عمارات ميراك سنتر,,,,من 10% الى 35%,البرج,19911,,,,,,,,,,,,
329.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,402 شارع الهرم (مستشفى السلام),,,,من 10% الى 35%,البرج,19911,,,,,,,,,,,,
330.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B, 3شارع اللبينى بجوار فندق سياج,,,,من 10% الى 35%,البرج,19911,,,,,,,,,,,,
331.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,410شارع الهرم - اعلى بنك بلوم (نصر الدين),,,,من 10% الى 35%,الشمس,19445,,,,,,,,,,,,
332.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,158شارع الهرم - ناصية شارع العريش,,,,من 10% الى 35%,الشمس,19445,,,,,,,,,,,,
333.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,300ش الهرم - عمارات الاتحادية منتصر - عمارة 7ب - الدور الثالث - شقه 204,,,,من 25%الى 60%,رويال لاب,16064,,,,,,,,,,,,
334.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,77ش ترعة الزمر نصر الدين الهرم امام برج الضرائب,,,,من25% الى 60%,سيجما لاب,093/4800851 - 01018017222,,,,,,,,,,,,
335.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,ش عثمان محرم ناصية عثمان محرم مع شارع الهرم امام شركة سيد5,,,,من25% الى 60%,سيجما لاب,01200337871 - 01069624022,,,,,,,,,,,,
336.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,93ش الهرم ناصيه الهرم مع المريوطيه امام مستشفى الهرم,,,,من25% الى 60%, الحكمة,16059,,,,,,,,,,,,
337.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,300ش الهرم - عمارات منتصر - مدخل 4 - الدور الثانى - محطة الطالبية,,,150,من25% الى 60%,تاون لاب,1271334316,,,,,,,,,,,,
338.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,165 ش الهرم - أمام مستشفى الجابرى,,,,من25% الى 60%,كايرو لاب,19962,,,,,,,,,,,,
339.0,الجيزة,الهرم,,اطباء ,اسنان,B,459 ب اول الهرم-عمراة تسيباس,,01027749773,,كشف 25ج ,"مركز التجميلية
(د/علاء المحمودي)",3587989293,,,,,,,,,,,,
340.0,الجيزة,الهرم,,اطباء ,اسنان,B,58 شارع ترس الطالبيه,,,100,كشف 30ج ,رفقى وديع,01286050887,,,,,,,,,,,,
341.0,الجيزة,الهرم,,اطباء ,اسنان,B,177 شارع الاهرام امام مسرح عادل امام,,,,كشف 25ج ,محمد مجدى محمود,33868852,,,,,,,,,,,,
342.0,الجيزة,الهرم,,اطباء ,اسنان,B,117شارع عثمان محرم من شارع الثلاثيني-الطالبية-الهرم,,,,كشف 25ج ,رامي احمد كمال,35631137,,,,,,,,,,,,
343.0,الجيزة,الهرم,,اطباء ,اسنان,B,69 شارع ترسه ميدان المحولات,,,,كشف 25ج ,شهاب منير مصلح,01144244840,,,,,,,,,,,,
344.0,الجيزة,الهرم,,اطباء ,اسنان,B,300شارع الهرم - محطة الطالبية - عمارات الاتحادية,,,,كشف 75ج,هشام محمود امام,1118590461,,,,,,,,,,,,
345.0,الجيزة,الهرم,,اطباء ,أطفال,B,93شارع الهرم بجوار سيتى مول,,37836280,400,كشف 80ج ,عمرو ابراهيم,1117710066,,,,,,,,,,,,
346.0,الجيزة,الهرم,,اطباء ,أطفال,B,رقم 230 ش الهرم - زيزينيا مول الدور الخامس	,,37809059,,كشف 80ج ,رامز بادير رمزى,01222178193,,,,,,,,,,,,
347.0,الجيزة,الهرم,,اطباء ,باطنى,B,3 شارع الحصن-العمرانية الشرقية خلف سوبر ماركت خير زمان-بجوار نفق الهرم,,0100 5026250,500,كشف 80ج,نيره محمود ذكى سليم,35681771,,,,,,,,,,,,
348.0,الجيزة,الهرم,,اطباء ,باطنى,B,3 ش الحصن - العمرانية,,35681771,,كشف 90ج,محمد حامد,0100 5026250,,,,,,,,,,,,
349.0,الجيزة,الهرم,,اطباء ,جراحة,B,300ش الهرم-الطالبيه	,,,,كشف 90ج ,عبد الفتاح الشيخ,01003412669,,,,,,,,,,,,
350.0,الجيزة,الهرم,,اطباء ,رمد,B,410 شارع الهرم -فوق مكتبة الوان او بنك بلوم -نصر الدين,,,,كشف 100ج ,معتز حامد,01110511006,,,,,,,,,,,,
351.0,الجيزة,الهرم,,اطباء ,عظام,B,338 الهرم بجوار كازينو اليل,,,,كشف 100ج ,علي محمود علي كريم,01125163707,,,,,,,,,,,,
352.0,الجيزة,الهرم,,اطباء ,عظام,B,300شارع الهرم -  - محطة الطالبية -الهرم,,,,كشف + رسم قلب 100ج ,محمد عمارة,01119569014,,,,,,,,,,,,
353.0,الجيزة,الهرم,,اطباء ,عظام,B,شارع العروبه بجوار كوفى شوب المحروسه امام شارع الصرف بالمريوطيه,,,,كشف 100ج - رسم القلب 40ج,وائل الحديدى,01007483553,,,,,,,,,,,,
354.0,الجيزة,الهرم,,اطباء ,عظام,B,336 ش الهرم الرئيسي د3 ش15,,35857949,,كشف + رسم قلب 80ج ,مينا ملاك,01102223132,,,,,,,,,,,,
355.0,الجيزة,الهرم,,اطباء ,عظام,B,	286 ش الهرم الرشيس امام مفكو حلوان,,01223803166,,كشف 100ج,مينا ملاك,01102223132,,,,,,,,,,,,
356.0,الجيزة,الهرم,,اطباء ,قلب,B,98ش الهرم - الجيزه,,,,خصم 25% الى 60%,معتصم محمد سمير,01129086468 - 0237723097,,,,,,,,,,,,
357.0,الجيزة,الهرم,,اطباء ,نساء وتوليد,B,117شارع عثمان محرم من شارع الثلاثين-الطالبية,,35640950,,خصم 25% الى 60%,الزهور الطبي,35631137,,,,,,,,,,,,
358.0,الجيزة,الهرم,,اطباء ,نساء وتوليد,B,20ش عزالدين عمر برج المروة - امام ش العريش,,,,خصم 25% الى 60%,عزة مشعل,33887183,,,,,,,,,,,,
359.0,الجيزة,الهرم,,اطباء ,صدر,B,300ش الهرم الرئيسى واجهه عمارات الاتحاديه,,01224109776,,خصم 25% الى 60%,ايرين محمد صبرى,0115529554,,,,,,,,,,,,
360.0,الجيزة,الهرم,,علاج طبيعي,علاج طبيعى,B,الهرم - 103 خاتم المرسلين بجوار الشرقيه للدخان,,,,خصم 25% الى 60%,الاندلس للعلاج الطبيعى,0114404458 - 01277730433,,,,,,,,,,,,
361.0,الجيزة,الهرم,,علاج طبيعي,علاج طبيعي,B,107 شارع الملك فيصل- المريوطية,,,,خصم 25% الى 60%,الحرية,01090701175,,,,,,,,,,,,
362.0,الجيزة,الهرم,,علاج طبيعي,علاج طبيعي,B,42ش الهرم الرئيسى - فوق بنك عودة واولاد رجب - امام قصر الاهرام,,33712304,,خصم 25% الى 60%,"الورا للعلاج الطبيعى
 (د. وحيد السيسى)",1154998024,,,,,,,,,,,,
363.0,الجيزة,الهرم,,علاج طبيعي,علاج طبيعي,B,155 شارع الثلاثينى امام مستشفى القدس,,,,خصم 25% الى 60%,"الحريه للعلاج الطبيعى
 (د/ عبد العال حسن على)",01000836344,,,,,,,,,,,,
364.0,الجيزة,الهرم,,علاج طبيعي,علاج طبيعى,B,الهرم - 103 خاتم المرسلين بجوار الشرقيه للدخان,,,120,خصم 25% الى 60%,الاندلس للعلاج الطبيعى,0114404458 - 01277730433,,,,,,,,,,,,
365.0,الجيزة,الهرم,,مراكز بصريات,نظارات طبية,B,307أش الهرم امام فندق اوروبا الطالبه,,,,خصم 25% الى 60%,محمد ربيع,01111000434 - 01111118467,,,,,,,,,,,,
366.0,الجيزة,الهرم,,مراكز بصريات,نظارات طبية,B,35 ش ابو الهول السياحى,,,,خصم 25% الى 60%,رضوى ,33822931,,,,,,,,,,,,
367.0,الجيزة,الهرم,,اطباء ,اسنان,B,300شارع الهرم - محطة الطالبية - عمارات الاتحادية,,,,كشف 20ج,هشام محمود امام,1118590461,,,,,,,,,,,,
368.0,الجيزة,الهرم,,اطباء ,أطفال,B,93شارع الهرم بجوار سيتى مول,,37836280,300,كشف 100ج,عمرو ابراهيم,1117710066,,,,,,,,,,,,
369.0,الجيزة,الهرم,,اطباء ,أطفال,B,رقم 230 ش الهرم - زيزينيا مول الدور الخامس	,,37809059,,كشف 100ج - جلسه الاستنشاق 20ج,رامز بادير رمزى,01222178193,,,,,,,,,,,,
370.0,الجيزة,الهرم,,اطباء ,باطنى,B,3 شارع الحصن-العمرانية الشرقية خلف سوبر ماركت خير زمان-بجوار نفق الهرم,,0100 5026250,,كشف 100ج,نيره محمود ذكى سليم,35681771,,,,,,,,,,,,
371.0,الجيزة,الهرم,,اطباء ,باطنى,B,3 ش الحصن - العمرانية,,35681771,250,كشف 50ج - رسم قلب 30ج,محمد حامد,0100 5026250,,,,,,,,,,,,
372.0,الجيزة,الهرم,,اطباء ,جراحة,B,300ش الهرم-الطالبيه	,,,,كشف 80ج ,عبد الفتاح الشيخ,01003412669,,,,,,,,,,,,
373.0,الجيزة,الهرم,,اطباء ,رمد,B,410 شارع الهرم -فوق مكتبة الوان او بنك بلوم -نصر الدين,,,,كشف 100ج,معتز حامد,01110511006,,,,,,,,,,,,
374.0,الجيزة,الهرم,,اطباء ,عظام,B,338 الهرم بجوار كازينو اليل,,,200,كشف 70ج ,علي محمود علي كريم,01125163707,,,,,,,,,,,,
375.0,الجيزة,الهرم,,اطباء ,عظام,B,300شارع الهرم -  - محطة الطالبية -الهرم,,,,كشف 60ج ,محمد عمارة,01119569014,,,,,,,,,,,,
376.0,الجيزة,الهرم,,اطباء ,عظام,B,شارع العروبه بجوار كوفى شوب المحروسه امام شارع الصرف بالمريوطيه,,,,كشف 50ج,وائل الحديدى,01007483553,,,,,,,,,,,,
377.0,الجيزة,الهرم,,اطباء ,عظام,B,336 ش الهرم الرئيسي د3 ش15,,35857949,250,كشف 90ج - خصم 25% اسعار المركز,مينا ملاك,01102223132,,,,,,,,,,,,
378.0,الجيزة,الهرم,,اطباء ,عظام,B,	286 ش الهرم الرشيس امام مفكو حلوان,,01223803166,,كشف 90ج - خصم 25% اسعار المركز,مينا ملاك,01102223132,,,,,,,,,,,,
379.0,الجيزة,الهرم,,اطباء ,قلب,B,98ش الهرم - الجيزه,,,,كشف 100ج ,معتصم محمد سمير,01129086468 - 0237723097,,,,,,,,,,,,
380.0,الجيزة,الهرم,,اطباء ,نساء وتوليد,B,117شارع عثمان محرم من شارع الثلاثين-الطالبية,,35640950,,كشف +سونار 100ج - ولاده طبيعيه 2500ج - ولاده قيصريه 3800ج -كحت وتفريغ - 1500ج,الزهور الطبي,35631137,,,,,,,,,,,,
381.0,الجيزة,الهرم,,اطباء ,نساء وتوليد,B,20ش عزالدين عمر برج المروة - امام ش العريش,,,300,كشف + سونار 100ج ,عزة مشعل,33887183,,,,,,,,,,,,
382.0,الجيزة,الهرم,,اطباء ,صدر,B,300ش الهرم الرئيسى واجهه عمارات الاتحاديه,,01224109776,,كشف 100ج - نقابه 2017 - وظائف التنفس خصم 25% على 200ج,ايرين محمد صبرى,0115529554,,,,,,,,,,,,
383.0,الجيزة,الهرم,,علاج طبيعي,علاج طبيعى,B,الهرم - 103 خاتم المرسلين بجوار الشرقيه للدخان,,,,,الاندلس للعلاج الطبيعى,0114404458 - 01277730433,,,,,,,,,,,,
384.0,الجيزة,الهرم,,علاج طبيعي,علاج طبيعي,B,107 شارع الملك فيصل- المريوطية,,,,,الحرية,01090701175,,,,,,,,,,,,
385.0,الجيزة,الهرم,,علاج طبيعي,علاج طبيعي,B,42ش الهرم الرئيسى - فوق بنك عودة واولاد رجب - امام قصر الاهرام,,33712304,,,"الورا للعلاج الطبيعى
 (د. وحيد السيسى)",1154998024,,,,,,,,,,,,
386.0,الجيزة,الهرم,,علاج طبيعي,علاج طبيعي,B,155 شارع الثلاثينى امام مستشفى القدس,,,,,"الحريه للعلاج الطبيعى
 (د/ عبد العال حسن على)",01000836344,,,,,,,,,,,,
387.0,الجيزة,الهرم,,علاج طبيعي,علاج طبيعى,B,الهرم - 103 خاتم المرسلين بجوار الشرقيه للدخان,,,,,الاندلس للعلاج الطبيعى,0114404458 - 01277730433,,,,,,,,,,,,
388.0,الجيزة,الهرم,,مراكز بصريات,نظارات طبية,B,307أش الهرم امام فندق اوروبا الطالبه,,,,,محمد ربيع,01111000434 - 01111118467,,,,,,,,,,,,
389.0,الجيزة,الهرم,,مراكز بصريات,نظارات طبية,B,35 ش ابو الهول السياحى,,,,,رضوى ,33822931,,,,,,,,,,,,
390.0,الجيزة,الهرم,,مستشفى,جميع التخصصات,B,ش عثمان محرم - الطالبية,,,400,خصم 20 % الى 50 %, الطالبية,35638855,,,,,,,,,,,,
391.0,الجيزة,الهرم,,مراكز طبية ,جميع التخصصات,B,ش شلبى - الطالبية,,,,خصم 20 % الى 50 %, نعمة,35825712,,,,,,,,,,,,
392.0,الجيزة,الهرم,,معامل تحاليل,تحاليل,B,2 شارع كامل عودة من عثمان محرم (الطالبية الرئيسى),,,,من 10% الى 35%,البرج,19911,,,,,,,,,,,,
393.0,الجيزة,الهرم,,اطباء ,عظام,B,الطالبيه - فيصل - امام فرست مول اعلى صيدليه د / عماد,,,400,كشف 100ج -,جوزيف عزمى,01014863611 - 01228202400 - 01211334456,,,,,,,,,,,,
394.0,الجيزة,الهرم ,,اطباء ,جراحة,B,44 ش الهرم كريستال مول,,0223631421,,كشف 50ج,اشرف الخولى احمد,0233827077,,,,,,,,,,,,
395.0,الجيزة,الهرم ,,اطباء ,عظام,B,شارع الهرم سيتى مول امام مستشفى الهرم,,,,كشف + رسم قلب 80ج , محمد منصور العش,01145751259,,,,,,,,,,,,
